entity_id;entity_name;sector;country;value
00F9X7-E;Benefit Street Partners Realty Trust Inc;DiversifiedFinancials;United States;
00FNDX-E;American Realty Capital Hospitality Trust Inc;NonReit;United States;
00FP6D-E;SmartStop Self Storage REIT Inc;NonReit;United States;
00FPBL-E;Steadfast Apartment REIT Inc;NonReit;United States;
00FR8Q-E;Carter Validus Mission Critical REIT II Inc;NonReit;United States;
00G4F2-E;American Realty Capital Healthcare Trust III Inc;NonReit;United States;
00G96D-E;Moody National REIT II Inc;NonReit;United States;
060WQY-E;Boston Properties LP;NonReit;United States;
0D5WPB-E;KBS Strategic Opportunity REIT II Inc;NonReit;United States;
0D897W-E;Lightstone Value Plus Real Estate Investment Trust III Inc;NonReit;United States;
0DLVFV-E;New York City REIT Inc;NonReit;United States;
0DM0KF-E;Griffin Capital Essential Asset Reit II Inc;NonReit;United States;
0DR497-E;Carey Watermark Investors 2 Inc;NonReit;United States;
0DZQ3B-E;Nexpoint Multifamily Capital Trust Inc;NonReit;United States;
0F09TY-E;NorthStar/RXR New York Metro Real Estate Inc;NonReit;United States;
0FB8N4-E;Resource Innovation Office REIT Inc;NonReit;United States;
0FL5V6-E;Kbs Growth & Income Reit Inc;NonReit;United States;
0FNCG8-E;Rich Uncles Reit Inc;NonReit;United States;
0FP72L-E;Griffin American Healthcare Reit 4 Inc;NonReit;United States;
0FP964-E;CNL Healthcare Properties II Inc;NonReit;United States;
0FVQBB-E;Hartman vREIT XXI Inc;NonReit;United States;
0FVSZS-E;Resource Apartment Reit Iii Inc;NonReit;United States;
0FWH0F-E;Steadfast Apartment REIT III Inc;NonReit;United States;
0FZN5X-E;Rich Uncles REIT I;NonReit;United States;
0GF492-E;Strategic Storage Trust IV Inc;NonReit;United States;
0GG86B-E;Blackstone Real Estate Income Trust Inc;NonReit;United States;
0GHH0L-E;Phillips Edison Grocery Center REIT III Inc;NonReit;United States;
0GLJVJ-E;Rodin Global Property Trust Inc;NonReit;United States;
0GNGP4-E;Inpoint Commercial Real Estate Income Inc;NonReit;United States;
0GQJ0V-E;Procaccianti Hotel REIT Inc;NonReit;United States;
0GQS7Q-E;Cottonwood Communities Inc;NonReit;United States;
0GVBY2-E;Fs Credit Real Estate Income Trust Inc;NonReit;United States;
0HGBGH-E;Strategic Student & Senior Housing Trust Inc;NonReit;United States;
0HH87K-E;Parking REIT Inc;NonReit;United States;
0HPTGC-E;Rodin Income Trust Inc;NonReit;United States;
0HSKYX-E;Nuveen Global Cities REIT Inc;NonReit;United States;
0J1J24-E;Oaktree Real Estate Income Trust Inc;NonReit;United States;
0K7DGW-E;SiS Hospitality Holdings Ltd;NonReit;Hong Kong;
0LDVSZ-E;CHINA MERCHANTS COMMERCIAL REAL ESTATE  NVESTMENT TRUST;NonReit;Hong Kong;
0BJVCH-E;Shanghai Xujiahui Commercial Co Ltd Class A;DiscretionaryRetail;China;
0C7C20-E;Global Top E-Commerce Co Ltd Class A;DiscretionaryRetail;China;
0FKKT2-E;Jinfa Labi Maternity & Baby Articles Co Ltd Class A;DiscretionaryRetail;China;
0KHHHH-E;Kim Hin Joo (Malaysia) Bhd;DiscretionaryRetail;Malaysia;
08DQZ5-E;Shinsegae International Co Ltd;DiscretionaryRetail;South Korea;
061D7W-E;Fila Korea Ltd;DiscretionaryRetail;South Korea;
0D7074-E;S Culture International Holdings Ltd;DiscretionaryRetail;Hong Kong;
05J5SY-E;ENM Holdings Limited;DiscretionaryRetail;Hong Kong;
0JY1VT-E;Mulsanne Group Holding Limited;DiscretionaryRetail;Hong Kong;
070ZM0-E;Vashion Group Ltd;DiscretionaryRetail;Singapore;
0GYVKM-E;SYJ Co Ltd;DiscretionaryRetail;South Korea;
0D2SNJ-E;Adastria CoLtd;DiscretionaryRetail;Japan;
07L0BK-E;GFOOT Co Ltd;DiscretionaryRetail;Japan;
05J99S-E;PAL GROUP Holdings Co Ltd;DiscretionaryRetail;Japan;
0HBJ54-E;Palemo Holdings CoLtd;DiscretionaryRetail;Japan;
05VZLD-E;HONEYS HOLDINGS CO LTD;DiscretionaryRetail;Japan;
05ZQ8B-E;Les Enphants Co Ltd;DiscretionaryRetail;Taiwan;
06PXDX-E;Hiraki Co Ltd;DiscretionaryRetail;Japan;
0KF1V9-E;Castelbajac Co Ltd;DiscretionaryRetail;South Korea;
06ZXQW-E;Csmen Co Ltd;DiscretionaryRetail;Japan;
08YK53-E;Kaitori Okoku Co Ltd;DiscretionaryRetail;Japan;
08YKH0-E;ANAP Inc;DiscretionaryRetail;Japan;
05HWNX-E;Esprit Holdings Limited;DiscretionaryRetail;Hong Kong;
007BRG-E;ONLY Corporation;DiscretionaryRetail;Japan;
0FP3C9-E;TOKYO BASE Co Ltd;DiscretionaryRetail;Japan;
0719NR-E;BAROQUE JAPAN LIMITED;DiscretionaryRetail;Japan;
0G097B-E;UNIFORM NEXT CO LTD;DiscretionaryRetail;Japan;
00B7ZR-E;Pou Sheng International (Holdings) Ltd;DiscretionaryRetail;Hong Kong;
05J1GZ-E;Glorious Sun Enterprises Limited;DiscretionaryRetail;Hong Kong;
06JVN8-E;Fawaz Abdulaziz AlHokair Co;DiscretionaryRetail;Saudi Arabia;
00769J-E;Bauhaus International (Holdings) Ltd;DiscretionaryRetail;Hong Kong;
05JBBW-E;Trent Limited;DiscretionaryRetail;India;
05W9WV-E;Zodiac Clothing Company Limited;DiscretionaryRetail;India;
05QK55-E;Future Enterprises Ltd;DiscretionaryRetail;India;
06VH3X-E;Bang Overseas Limited;DiscretionaryRetail;India;
086P05-E;Cantabil Retail India Limited;DiscretionaryRetail;India;
0BN1BC-E;Indian Terrain Fashions Limited;DiscretionaryRetail;India;
079V4T-E;V-Mart Retail Ltd;DiscretionaryRetail;India;
0CWM3Z-E;Sreeleathers Ltd;DiscretionaryRetail;India;
0D5DY6-E;Aditya Birla Fashion & Retail Ltd;DiscretionaryRetail;India;
0DVSWF-E;Dwitiya Trading Ltd;DiscretionaryRetail;India;
0DR3MW-E;Kalpa commercial Ltd;DiscretionaryRetail;India;
08VNQF-E;Lux Industries Ltd;DiscretionaryRetail;India;
0G9DVW-E;Dalmia Industrial Development Ltd;DiscretionaryRetail;India;
0FF8J8-E;Mandhana Retail Ventures Ltd;DiscretionaryRetail;India;
06XJG9-E;Khadim India Limited;DiscretionaryRetail;India;
05JCW2-E;Bossini International Holdings Limited;DiscretionaryRetail;Hong Kong;
0GYM2M-E;Dazzle Fashion Co Ltd Class A;DiscretionaryRetail;China;
08LXM2-E;Ningbo Peacebird Fashion Co Ltd Class A;DiscretionaryRetail;China;
0L6110-E;Topsports International Holdings Limited;DiscretionaryRetail;Hong Kong;
08XYM2-E;ICHIKURA Co Ltd;DiscretionaryRetail;Japan;
0L5JFN-E;Joyce Boutique Group Limited;DiscretionaryRetail;Hong Kong;
05YZF4-E;Padini Holdings Bhd;DiscretionaryRetail;Malaysia;
003JTK-E;Giordano International Limited;DiscretionaryRetail;Hong Kong;
05J3Q3-E;Haruyama Holdings Inc;DiscretionaryRetail;Japan;
05J50N-E;RIGHT ON Co Ltd;DiscretionaryRetail;Japan;
05J5ZL-E;Jeans Mate Corporation;DiscretionaryRetail;Japan;
05HZ0H-E;Ryohin Keikaku Co Ltd;DiscretionaryRetail;Japan;
05J2XF-E;Konaka Co Ltd;DiscretionaryRetail;Japan;
05HZJ1-E;Nishimatsuya Chain Co Ltd;DiscretionaryRetail;Japan;
05VG8C-E;Yamano Holdings Corporation;DiscretionaryRetail;Japan;
05J9S0-E;Mac House Co Ltd;DiscretionaryRetail;Japan;
05J09R-E;UNITED ARROWS LTD;DiscretionaryRetail;Japan;
05J0N2-E;Kyoto Kimono Yuzen Co Ltd;DiscretionaryRetail;Japan;
05JGBB-E;Taka-Q Co Ltd;DiscretionaryRetail;Japan;
05HZLP-E;Chiyoda Co Ltd;DiscretionaryRetail;Japan;
05J20L-E;AOKI Holdings Inc;DiscretionaryRetail;Japan;
05HYTW-E;AOYAMA TRADING Co Ltd;DiscretionaryRetail;Japan;
05HWLK-E;SHIMAMURA Co Ltd;DiscretionaryRetail;Japan;
05HZC0-E;XEBIO Holdings CO LTD;DiscretionaryRetail;Japan;
0GF0VN-E;My Heart Bodibra Group Limited;DiscretionaryRetail;Hong Kong;
0CQTJC-E;SHUI-MU International Co Ltd;DiscretionaryRetail;Taiwan;
0738DJ-E;Trinity Limited;DiscretionaryRetail;Hong Kong;
065PZ3-E;Narumiya International Co Ltd;DiscretionaryRetail;Japan;
05JCXT-E;Cox Co Ltd;DiscretionaryRetail;Japan;
05J4WZ-E;MRK Holdings Inc;DiscretionaryRetail;Japan;
05HWKM-E;FAST RETAILING CO LTD;DiscretionaryRetail;Japan;
063CNM-E;IT Limited;DiscretionaryRetail;Hong Kong;
05WVSW-E;Adler Modemaerkte AG;DiscretionaryRetail;Germany;
0GW09F-E;Adveco Group Inc;DiscretionaryRetail;China;
0013HM-E;American Eagle Outfitters Inc;DiscretionaryRetail;United States;
0GSDM9-E;Aerkomm Inc;DiscretionaryRetail;United States;
05J282-E;Laura Ashley Holdings plc;DiscretionaryRetail;United Kingdom;
07KSW9-E;Marisa Lojas SA;DiscretionaryRetail;Brazil;
001BN4-E;Abercrombie & Fitch Co Class A;DiscretionaryRetail;United States;
05JR1J-E;African and Overseas Enterprises Limited Class N;DiscretionaryRetail;South Africa;
05TL39-E;Apranga APB;DiscretionaryRetail;Lithuania;
06ZGDT-E;Arezzo Industria e Comercio SA;DiscretionaryRetail;Brazil;
000HNN-E;Ascena Retail Group Inc;DiscretionaryRetail;United States;
0GGP55-E;Aritzia Inc;DiscretionaryRetail;Canada;
0066HQ-E;Accent Group Ltd;DiscretionaryRetail;Australia;
0021TV-E;bebe stores inc;DiscretionaryRetail;United States;
06W5YS-E;BGT Corporation Public Company Limited;DiscretionaryRetail;Thailand;
0017L0-E;Buckle Inc;DiscretionaryRetail;United States;
00DW0G-E;Blackcraft Cult Inc;DiscretionaryRetail;United States;
00G01X-E;boohoo group Plc;DiscretionaryRetail;United Kingdom;
00G5WJ-E;Boot Barn Holdings Inc;DiscretionaryRetail;United States;
00GMXK-E;Broke Out Inc;DiscretionaryRetail;Germany;
05JT28-E;Boutique Newcity Public Co Ltd;DiscretionaryRetail;Thailand;
06VKJ7-E;Burlington Stores Inc;DiscretionaryRetail;United States;
000D65-E;Cache Inc;DiscretionaryRetail;United States;
000DG0-E;Cato Corporation Class A;DiscretionaryRetail;United States;
000D0R-E;Christopher & Banks Corporation;DiscretionaryRetail;United States;
0620RP-E;CCC SA;DiscretionaryRetail;Poland;
06M1XD-E;City Chic Collective Limited;DiscretionaryRetail;Australia;
092DS7-E;CDRL SA;DiscretionaryRetail;Poland;
000DPF-E;Chicos FAS Inc;DiscretionaryRetail;United States;
00DL81-E;Capri Holdings Limited;ConsumerDurables;United Kingdom;
0HK43T-E;Crypto Company;DiscretionaryRetail;United States;
002260-E;Carters Inc;ConsumerDurables;United States;
006Y50-E;Citi Trends Inc;DiscretionaryRetail;United States;
00707W-E;Designer Brands Inc Class A;DiscretionaryRetail;United States;
000Q8D-E;Destination Maternity Corporation;DiscretionaryRetail;United States;
05SH39-E;Detsky mir PJSC;DiscretionaryRetail;Russian Federation;
000HHN-E;Destination XL Group Inc;DiscretionaryRetail;United States;
06PK3V-E;Edgars Stores Limited;DiscretionaryRetail;Zimbabwe;
070CS9-E;Express Inc;DiscretionaryRetail;United States;
05J4PH-E;FJ Benjamin Holdings Ltd;DiscretionaryRetail;Singapore;
05J0MF-E;French Connection Group PLC;DiscretionaryRetail;United Kingdom;
00247P-E;Foot Locker Inc;DiscretionaryRetail;United States;
0CBPLB-E;Footway Group AB Pref Shs;DiscretionaryRetail;Sweden;
06QVRT-E;Francescas Holdings Corporation;DiscretionaryRetail;United States;
000KZ9-E;Genesco Inc;DiscretionaryRetail;United States;
06HK9M-E;Golf & Co;DiscretionaryRetail;Israel;
000KWJ-E;Gap Inc;DiscretionaryRetail;United States;
0FTRZ8-E;HAHA Generation Corp;DiscretionaryRetail;Taiwan;
05J51C-E;Hallenstein Glasson Holdings Limited;DiscretionaryRetail;New Zealand;
05HFMB-E;H&M Hennes & Mauritz AB Class B;DiscretionaryRetail;Sweden;
05J130-E;JD Sports Fashion Plc;DiscretionaryRetail;United Kingdom;
0GV6ZG-E;JJill Inc;DiscretionaryRetail;United States;
0BGLMS-E;Joules Group Plc;DiscretionaryRetail;United Kingdom;
000RD1-E;Nordstrom Inc;DiscretionaryRetail;United States;
0081MQ-E;KappAhl AB;DiscretionaryRetail;Sweden;
089RC4-E;Kathmandu Holdings Limited;DiscretionaryRetail;New Zealand;
000P59-E;L Brands Inc;DiscretionaryRetail;United States;
06B3CZ-E;Lululemon Athletica Inc;DiscretionaryRetail;Canada;
098KQ6-E;Monnalisa SpA;DiscretionaryRetail;Italy;
0K94XF-E;Mogu Inc Sponsored ADR Class A;DiscretionaryRetail;China;
05J9TT-E;Moss Bros Group PLC;DiscretionaryRetail;United Kingdom;
06MBGV-E;MQ Holding AB;DiscretionaryRetail;Sweden;
00618R-E;Noni B Limited;DiscretionaryRetail;Australia;
05JSMJ-E;Newcity (Bangkok) Public Co Ltd;DiscretionaryRetail;Thailand;
001QX0-E;Childrens Place Inc;DiscretionaryRetail;United States;
05J3ZL-E;Premier Investments Limited;DiscretionaryRetail;Australia;
07B59X-E;PreVu Incorporated;DiscretionaryRetail;United States;
003V9T-E;Reitmans (Canada) Limited Class A;DiscretionaryRetail;Canada;
001MY1-E;Ralph Lauren Corporation Class A;ConsumerDurables;United States;
05JGBC-E;RNB RETAIL AND BRANDS AB;DiscretionaryRetail;Sweden;
0GTYR2-E;Roots Corp;DiscretionaryRetail;Canada;
000VKZ-E;Ross Stores Inc;DiscretionaryRetail;United States;
005WVY-E;RTW Retailwinds Inc;DiscretionaryRetail;United States;
000WFD-E;Shoe Carnival Inc;DiscretionaryRetail;United States;
00CGVP-E;Superdry PLC;DiscretionaryRetail;United Kingdom;
0CTW62-E;Secoo Holding Limited Sponsored ADR Class A;DiscretionaryRetail;China;
0CF8RD-E;Stitch Fix Inc Class A;DiscretionaryRetail;United States;
0DP6DM-E;Shoe Zone PLC;DiscretionaryRetail;United Kingdom;
0HHDPF-E;SMCP SA;DiscretionaryRetail;France;
000WXN-E;Stein Mart Inc;DiscretionaryRetail;United States;
0091TM-E;Sports Direct International plc;DiscretionaryRetail;United Kingdom;
0DVHQS-E;SSI Group Inc;DiscretionaryRetail;Philippines;
0017DK-E;Stage Stores Inc;DiscretionaryRetail;United States;
003NPN-E;Foschini Group Limited;DiscretionaryRetail;South Africa;
000XRR-E;TJX Companies Inc;DiscretionaryRetail;United States;
0G1JJ9-E;Tailored Brands Inc;DiscretionaryRetail;United States;
06S7YP-E;Tillys Inc Class A;DiscretionaryRetail;United States;
0CDC5Q-E;Tigne Mall Plc;DiscretionaryRetail;Malta;
002YTH-E;Tapestry Inc;ConsumerDurables;United States;
0H9CVS-E;Empresas Tricot SA;DiscretionaryRetail;Chile;
060Z0J-E;Truworths Limited;DiscretionaryRetail;Zimbabwe;
05J0WV-E;Truworths International Limited;DiscretionaryRetail;South Africa;
05VMTJ-E;TXM SA;DiscretionaryRetail;Poland;
000Y6D-E;Urban Outfitters Inc;DiscretionaryRetail;United States;
07KTNM-E;Venue Retail Group AB Class B;DiscretionaryRetail;Sweden;
0G1LCW-E;Wingara Ag Ltd;DiscretionaryRetail;Australia;
0KDQ0V-E;PT Mega Perintis Tbk;DiscretionaryRetail;Indonesia;
05RF76-E;Zumiez Inc;DiscretionaryRetail;United States;
0G4R9R-E;Deseo Swimwear Inc;DiscretionaryRetail;United States;
0H42R1-E;Paprika Holdings Ltd;DiscretionaryRetail;Hong Kong;
0KFD7C-E;Super 10 International Holding Ltd;DiscretionaryRetail;Malaysia;
0L70Q3-E;Muse Group Holdings Limited;DiscretionaryRetail;Hong Kong;
05J0LV-E;HANKOOK TECHNOLOGY GROUP CO LTD;DiscretionaryRetail;South Korea;
05J188-E;Gui Zhou Tyre Co Ltd Class A;DiscretionaryRetail;China;
05W7CH-E;Qingdao Doublestar Co Ltd Class A;DiscretionaryRetail;China;
060K3H-E;Jiangnan Mould & Plastic Technology Co Ltd Class A;DiscretionaryRetail;China;
06ZGHD-E;Sichuan Chengfei Integration Technology Corp Ltd Class A;DiscretionaryRetail;China;
0822ZL-E;Zhejiang Asia-Pacific Mechanical & Electronic Co Ltd Class A;DiscretionaryRetail;China;
05J4W1-E;Nexen Tire Corp;DiscretionaryRetail;South Korea;
08KYZS-E;Xuchang Yuandong Drive Shaft Co Ltd Class A;DiscretionaryRetail;China;
0CJN0N-E;Zhejiang Yueling Co Ltd Class A;DiscretionaryRetail;China;
08LDH4-E;Chongqing Landai Powertrain Co Ltd Class A;DiscretionaryRetail;China;
08MH4V-E;Shenzhen Silver Basis Technology Co Ltd Class A;DiscretionaryRetail;China;
05J4SM-E;Kumho Industrial Co Ltd;DiscretionaryRetail;South Korea;
05JDYQ-E;Nexen Corporation;DiscretionaryRetail;South Korea;
0GK59Y-E;Eversafe Rubber Bhd;DiscretionaryRetail;Malaysia;
062ZY2-E;Daesung Eltec Co Ltd;DiscretionaryRetail;South Korea;
05JCP9-E;JCH Systems Inc;DiscretionaryRetail;South Korea;
05TCW8-E;Kumho Tire Co Inc;DiscretionaryRetail;South Korea;
08HHRG-E;Ewon Comfortech Co Ltd;DiscretionaryRetail;South Korea;
0C48K6-E;Truwin Co Ltd;DiscretionaryRetail;South Korea;
090W8K-E;TPC Co Ltd;DiscretionaryRetail;South Korea;
05JBV8-E;Gordon Auto Body Parts Co Ltd;DiscretionaryRetail;Taiwan;
07KK3X-E;Cryomax Cooling System Corp;DiscretionaryRetail;Taiwan;
0CSJHY-E;Hankook Tire & Technology Co Ltd;DiscretionaryRetail;South Korea;
05J9N2-E;Nankang Rubber Tire Corp Ltd;DiscretionaryRetail;Taiwan;
05J22W-E;Federal Corp;DiscretionaryRetail;Taiwan;
05HXPM-E;Cheng Shin Rubber Ind Co Ltd;DiscretionaryRetail;Taiwan;
05J1C7-E;Kenda Rubber Industrial Co Ltd;DiscretionaryRetail;Taiwan;
0FJGXY-E;WOORY INDUSTRIAL COLTD;DiscretionaryRetail;South Korea;
0BRMQP-E;I Yuan Precision Industrial Co Ltd;DiscretionaryRetail;Taiwan;
05W3SY-E;BeijingWest Industries International Limited;DiscretionaryRetail;Hong Kong;
05TJPX-E;Launch Tech Co Ltd Class H;DiscretionaryRetail;China;
066W99-E;Autowave Co Ltd;DiscretionaryRetail;Japan;
0HPN9Z-E;DONG AH TIRE & RUBBER COLTD;DiscretionaryRetail;South Korea;
0CFKRW-E;Jiangsu Yunyi Electric Co Ltd Class A;DiscretionaryRetail;China;
05KZ4L-E;Fuyao Glass Industry Group Co Ltd Class H;DiscretionaryRetail;China;
05V2SY-E;Soft99 Corporation;DiscretionaryRetail;Japan;
05JFFY-E;Goodyear India Limited;DiscretionaryRetail;India;
05J5CT-E;MRF Limited;DiscretionaryRetail;India;
05J9B6-E;Apollo Tyres Limited;DiscretionaryRetail;India;
061ZM0-E;CEAT Limited;DiscretionaryRetail;India;
0B918F-E;Modi Rubber Limited;DiscretionaryRetail;India;
07CYPJ-E;Duncan Engineering Limited;DiscretionaryRetail;India;
07D7G0-E;Triton Valves Limited;DiscretionaryRetail;India;
06FQCR-E;Dunlop India Ltd;DiscretionaryRetail;India;
071L8L-E;PTL Enterprises Limited;DiscretionaryRetail;India;
0069C2-E;TVS Srichakra Limited;DiscretionaryRetail;India;
05HXN0-E;Yokohama Rubber Co Ltd;DiscretionaryRetail;Japan;
062DLQ-E;Fu-Chian Tire Co Ltd;DiscretionaryRetail;Taiwan;
05HZZT-E;Toyo Tire Corporation;DiscretionaryRetail;Japan;
001B7B-E;Bridgestone Corporation;DiscretionaryRetail;Japan;
05HXCX-E;Sumitomo Rubber Industries Ltd;DiscretionaryRetail;Japan;
0067Y5-E;Nichirin Co Ltd;DiscretionaryRetail;Japan;
0D7234-E;ABM Fujiya Bhd;DiscretionaryRetail;Malaysia;
05JGC7-E;JTEKT India Limited;DiscretionaryRetail;India;
0CYFH6-E;China Automobile Parts Holdings Ltd;DiscretionaryRetail;China;
07CV96-E;Krypton Industries Ltd;DiscretionaryRetail;India;
05JDYY-E;JK Tyre & Industries Limited;DiscretionaryRetail;India;
09H3SF-E;Jagan Lamps Limited;DiscretionaryRetail;India;
0BY3P2-E;Enkei Wheels (India) Limited;DiscretionaryRetail;India;
0FSL7G-E;GNA Axles Ltd;DiscretionaryRetail;India;
05YLBK-E;Giti Tire Corporation Class A;DiscretionaryRetail;China;
062J1D-E;Aeolus Tyre Co Ltd Class A;DiscretionaryRetail;China;
062HVX-E;Lingyun Industrial Corp Ltd Class A;DiscretionaryRetail;China;
062MDF-E;KraussMaffei Company Limited Class A;DiscretionaryRetail;China;
05Z545-E;Ningbo Joyson Electronic Corp Class A;DiscretionaryRetail;China;
0BWV9K-E;Sailun Group Co Ltd Class A;DiscretionaryRetail;China;
0CCBVF-E;Triangle Tyre Co Ltd Class A;DiscretionaryRetail;China;
0CPKJX-E;Jiangsu General Science Technology Co Ltd Class A;DiscretionaryRetail;China;
08NL2D-E;Shandong Linglong Tyre Co Ltd Class A;DiscretionaryRetail;China;
0DR1L2-E;Shanghai Beite Technology Co Ltd Class A;DiscretionaryRetail;China;
0FJQ92-E;Harbin VITI Electronics Corp Class A;DiscretionaryRetail;China;
0DB60X-E;Zhejiang Tiancheng Controls Co Ltd Class A;DiscretionaryRetail;China;
07CS4Y-E;JVCKENWOOD Corporation;DiscretionaryRetail;Japan;
0060GF-E;MCE Holdings Bhd;DiscretionaryRetail;Malaysia;
0066ZL-E;GPA Holdings Bhd;DiscretionaryRetail;Malaysia;
05JFMR-E;Sakurai Ltd;DiscretionaryRetail;Japan;
00656K-E;Eiken Industries Co Ltd;DiscretionaryRetail;Japan;
05JBQQ-E;CARMATE MFG CO LTD;DiscretionaryRetail;Japan;
06P6MV-E;TS Tech Co Ltd;DiscretionaryRetail;Japan;
05J4DP-E;Lion Forest Industries Bhd;DiscretionaryRetail;Malaysia;
07Y4K4-E;New Pride Corporation;DiscretionaryRetail;United States;
05HXK4-E;Shanghai Huayi Group Corporation Ltd Class B;DiscretionaryRetail;China;
08F9X9-E;AC Spolka Akcyjna;DiscretionaryRetail;Poland;
00BJ40-E;Alternative Energy Development Corporation;DiscretionaryRetail;United States;
06KFRR-E;Ama Group Limited;DiscretionaryRetail;Australia;
003QG4-E;Amanasu Techno Holdings Corporation;DiscretionaryRetail;United States;
0013GD-E;American Power Group Corporation;DiscretionaryRetail;United States;
05J40X-E;ARB Corporation Limited;DiscretionaryRetail;Australia;
009QR7-E;Avatar Ventures Corp;DiscretionaryRetail;United States;
05JFXX-E;Hitachi Chemical Storage Battery (Thailand) Public Co Ltd;DiscretionaryRetail;Thailand;
0DD93X-E;Blue Solutions SA;DiscretionaryRetail;France;
05J2PQ-E;Brisa Bridgestone Sabanci Lastik Sanayi ve Ticaret AS;DiscretionaryRetail;Turkey;
05JVMY-E;Lima Caucho SA;DiscretionaryRetail;Peru;
05JQ59-E;China Enterprises Limited;DiscretionaryRetail;Hong Kong;
081NM3-E;Southern Rubber Industry JSC;DiscretionaryRetail;Vietnam;
0BBM73-E;CSY SA;DiscretionaryRetail;Poland;
000F6H-E;Cooper Tire & Rubber Company;DiscretionaryRetail;United States;
05J2PS-E;Firma Oponiarska Debica SA;DiscretionaryRetail;Poland;
06GFFX-E;Dorman Products Inc;Automotive;United States;
06TWKG-E;Danang Rubber Joint Stock Company;DiscretionaryRetail;Vietnam;
06SDGT-E;DN Tyre & Rubber Plc;DiscretionaryRetail;Nigeria;
06294C-E;Ege Endustri ve Ticaret AS;DiscretionaryRetail;Turkey;
00CNKT-E;World Moto Inc;DiscretionaryRetail;Thailand;
0C3PWM-E;Fuel Doctor Holdings Inc;DiscretionaryRetail;United States;
05JCZ2-E;Sameer Africa PLC;DiscretionaryRetail;Kenya;
061MTC-E;Global Pharmatech Inc;DiscretionaryRetail;Canada;
05JDSC-E;PT Goodyear Indonesia Tbk;DiscretionaryRetail;Indonesia;
05J3TG-E;PT Gajah Tunggal Tbk;DiscretionaryRetail;Indonesia;
05JPVT-E;Cia Goodyear del Peru SA;DiscretionaryRetail;Peru;
05J5BY-E;Goodyear Lastikleri TAS;DiscretionaryRetail;Turkey;
000L54-E;Goodyear Tire & Rubber Company;Automotive;United States;
07D367-E;General Tyre & Rubber Co of Pakistan Ltd;DiscretionaryRetail;Pakistan;
05JBWJ-E;Goodyear (Thailand) Public Co Ltd;DiscretionaryRetail;Thailand;
0075B6-E;Hwa Fong Rubber (Thailand) Public Co Ltd;DiscretionaryRetail;Thailand;
00GP90-E;Horizon Global Corp;DiscretionaryRetail;United States;
05HNZL-E;Immsi SpA;DiscretionaryRetail;Italy;
0CKG7S-E;Innovative Tyres & Tubes Ltd;DiscretionaryRetail;India;
05JHKY-E;Inoue Rubber (Thailand) Public Co Ltd;DiscretionaryRetail;Thailand;
004RNJ-E;LKQ Corporation;DiscretionaryRetail;United States;
067G7K-E;PT Multistrada Arah Sarana Tbk;DiscretionaryRetail;Indonesia;
05J2K9-E;Mekonomen AB;DiscretionaryRetail;Sweden;
05HGJH-E;Compagnie Generale des Etablissements Michelin SCA;DiscretionaryRetail;France;
0010DM-E;Motorcar Parts of America Inc;Automotive;United States;
003VZS-E;Mr Amazing Loans Corp;DiscretionaryRetail;United States;
05JYVL-E;PT Nipress Tbk;DiscretionaryRetail;Indonesia;
05JBDR-E;Neschen AG;DiscretionaryRetail;Germany;
05HGKC-E;Pirelli & C SpA;DiscretionaryRetail;Italy;
088B09-E;E Schnapp Co Works Ltd;DiscretionaryRetail;Israel;
000WVH-E;Standard Motor Products Inc;Automotive;United States;
0038VP-E;Sense Technologies Inc;DiscretionaryRetail;United States;
086DSP-E;Saovang Rubber JSC;DiscretionaryRetail;Vietnam;
05J4M9-E;Thai Stanley Electric Public Co Ltd;DiscretionaryRetail;Thailand;
05JSTR-E;Kelani Tyres PLC;DiscretionaryRetail;Sri Lanka;
05JTW6-E;Nokian Renkaat Oyj;DiscretionaryRetail;Finland;
075VB2-E;Superior Industries Europe AG;DiscretionaryRetail;Germany;
002SST-E;VydroTech Inc;DiscretionaryRetail;United States;
006494-E;XPEL Inc;DiscretionaryRetail;United States;
05HYX3-E;GS Home Shopping Inc;DiscretionaryRetail;South Korea;
08C70F-E;Hyundai Home Shopping Network Corporation;DiscretionaryRetail;South Korea;
0H2V7G-E;Y Ventures Group Ltd;DiscretionaryRetail;Singapore;
05W8FD-E;HC Group Inc;DiscretionaryRetail;China;
05ZHKK-E;YUMEMITSUKETAI Co Ltd;DiscretionaryRetail;Japan;
05ZYKX-E;IK CoLtd;DiscretionaryRetail;Japan;
0FR61S-E;Three Squirrels Inc Class A;DiscretionaryRetail;China;
0G08NX-E;Beijing Zhidemai Technology Co Ltd Class A;DiscretionaryRetail;China;
06MG3Q-E;MonotaRO Co Ltd;DiscretionaryRetail;Japan;
0DC8SS-E;MarketEnterprise CoLtd;DiscretionaryRetail;Japan;
08ZMSG-E;Tea Life Co Ltd;DiscretionaryRetail;Japan;
06CXBV-E;Felissimo Corporation;DiscretionaryRetail;Japan;
08XC20-E;RenetJapanGroup Inc;DiscretionaryRetail;Japan;
0CQH1W-E;LOCONDO Inc;DiscretionaryRetail;Japan;
0D81SW-E;Mercari Inc;DiscretionaryRetail;Japan;
06LNNC-E;Vakrangee Limited;DiscretionaryRetail;India;
0B0BC3-E;Vaarad Ventures Limited;DiscretionaryRetail;India;
06BJ60-E;E-Life Mall Corporation;DiscretionaryRetail;Taiwan;
